,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,BRK.B,JPM,TSLA,JNJ,UNH,V,NVDA,HD,PG,BAC,DIS,MA,PYPL,CMCSA,XOM,ADBE,INTC,NFLX,VZ,PFE,KO,T,CRM,ABT,PEP,CSCO,WMT,ABBV,WFC,AVGO,MRK,CVX,ACN,TMO,TXN,MCD,NKE,LLY,MDT,COST,DHR,C,HON,LIN,UPS,QCOM,UNP,PM,BMY,BA,NEE,LOW,ORCL,AMGN,MS,RTX,SBUX,CAT,GS,IBM,AMAT,GE,BLK,MMM,INTU,TGT,AMT,CVS,SCHW,DE,ISRG,ANTM,AMD,BKNG,AXP,MU,LRCX,NOW,FIS,MO,SPGI,CI,LMT,MDLZ,CHTR,PLD,SQ,SYK,ZTS,TFC,GILD,PNC,USB,CCI,ADP,TMUS,CME,DUK,TJX,GM,CSX,COP,ATVI,FDX,COF,CL,NSC,MMC,BDX,SNAP,SHW,SO,EL,APD,ITW,EQIX,FISV,CB,ZM,ICE,BX,ADSK,D,ADI,BSX,EW,WM,ILMN,HCA,MRNA,PGR,ETN,EMR,AON,GPN,F,HUM,UBER,ECL,NOC,VRTX,TWLO,MCO,DOW,REGN,DG,JCI,ROP,EOG,GD,LHX,DD,ROST,TEL,TT,KMB,EXC,TROW,SLB,MET,AEP,PRU,PPG,A,WDAY,PSA,BAX,BK,EA,BIIB,TRV,PH,EBAY,ALL,SYY,SRE,STZ,WBA,GIS,XEL,ORLY,CTSH,CMI,MAR,HPQ,YUM,KMI,AFL,ZBH,MNST,SWK,PAYX,PCAR,PEG,SNOW,FCX,NEM,CRWD,Vanguard Cmt Funds-Vanguard Market Liquidity Fund,ESM1,n/a,COIN,ABNB,ALGN,DASH,KKR,RBLX,SUM
11/08/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/09/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/10/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/11/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/12/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/15/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/16/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/17/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/18/2021,6.75,7.08,4.51,2.58,2.56,2.31,1.49,1.56,1.98,1.36,1.17,1.2,1.57,1.1,1.08,1.02,0.98,0.98,0.97,0.82,0.79,0.87,0.69,0.86,0.68,0.77,0.65,0.61,0.76,0.67,0.66,0.66,0.62,0.61,0.61,0.6,0.61,0.63,0.65,0.72,0.57,0.57,0.59,0.63,0.54,0.63,0.62,0.45,0.47,0.48,0.42,0.46,0.41,0.47,0.42,0.41,0.49,0.45,0.47,0.38,0.45,0.41,0.41,0.33,0.41,0.4,0.37,0.36,0.37,0.32,0.45,0.36,0.38,0.36,0.36,0.3,0.38,0.29,0.4,0.31,0.32,0.25,0.26,0.39,0.24,0.27,0.33,0.22,0.26,0.26,0.28,0.3,0.3,0.29,0.29,0.25,0.28,0.26,0.25,0.24,0.27,0.23,0.22,0.24,0.24,0.22,0.21,0.29,0.19,0.17,0.23,0.2,0.19,0.24,0.23,0.28,0.21,0.21,0.21,0.18,0.19,0.23,0.21,0.21,0.17,0.21,0.25,0.2,0.19,0.29,0.2,0.23,0.2,0.2,0.2,0.42,0.17,0.19,0.18,0.2,0.15,0.18,0.16,0.19,0.17,0.17,0.15,0.17,0.18,0.14,0.19,0.16,0.15,0.15,0.15,0.15,0.14,0.11,0.12,0.14,0.13,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.11,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.15,0.14,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.13,0.11,0.0,96.94
11/19/2021,7.42,7.0,4.32,2.29,2.65,2.4,1.47,1.51,2.66,1.28,1.29,1.06,1.81,1.17,1.03,1.08,0.91,0.88,0.81,0.7,0.81,0.92,0.59,0.91,0.62,0.73,0.65,0.54,0.78,0.68,0.66,0.63,0.62,0.6,0.63,0.62,0.66,0.66,0.68,0.74,0.52,0.55,0.64,0.65,0.48,0.65,0.6,0.42,0.45,0.49,0.46,0.45,0.47,0.44,0.39,0.36,0.5,0.49,0.48,0.35,0.45,0.4,0.37,0.33,0.41,0.33,0.37,0.34,0.38,0.31,0.48,0.38,0.38,0.35,0.38,0.28,0.38,0.32,0.43,0.29,0.31,0.23,0.24,0.41,0.2,0.24,0.34,0.22,0.23,0.25,0.24,0.32,0.3,0.27,0.31,0.25,0.24,0.27,0.24,0.23,0.28,0.19,0.24,0.23,0.22,0.21,0.24,0.3,0.18,0.17,0.2,0.19,0.22,0.25,0.2,0.19,0.22,0.2,0.21,0.2,0.19,0.22,0.17,0.22,0.17,0.23,0.28,0.21,0.18,0.28,0.18,0.22,0.2,0.19,0.19,0.35,0.17,0.2,0.17,0.2,0.13,0.2,0.18,0.17,0.17,0.15,0.14,0.14,0.19,0.12,0.19,0.15,0.16,0.15,0.16,0.14,0.14,0.11,0.12,0.14,0.13,0.13,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.14,0.16,0.15,0.12,0.14,0.12,0.12,0.12,0.11,0.14,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.16,0.13,0.17,0.0,0.0,0.0,0.12,0.16,0.14,0.12,0.13,0.0,96.89
11/22/2021,7.42,7.0,4.32,2.29,2.65,2.4,1.47,1.51,2.66,1.28,1.29,1.06,1.81,1.17,1.03,1.08,0.91,0.88,0.81,0.7,0.81,0.92,0.59,0.91,0.62,0.73,0.65,0.54,0.78,0.68,0.66,0.63,0.62,0.6,0.63,0.62,0.66,0.66,0.68,0.74,0.52,0.55,0.64,0.65,0.48,0.65,0.6,0.42,0.45,0.49,0.46,0.45,0.47,0.44,0.39,0.36,0.5,0.49,0.48,0.35,0.45,0.4,0.37,0.33,0.41,0.33,0.37,0.34,0.38,0.31,0.48,0.38,0.38,0.35,0.38,0.28,0.38,0.32,0.43,0.29,0.31,0.23,0.24,0.41,0.2,0.24,0.34,0.22,0.23,0.25,0.24,0.32,0.3,0.27,0.31,0.25,0.24,0.27,0.24,0.23,0.28,0.19,0.24,0.23,0.22,0.21,0.24,0.3,0.18,0.17,0.2,0.19,0.22,0.25,0.2,0.19,0.22,0.2,0.21,0.2,0.19,0.22,0.17,0.22,0.17,0.23,0.28,0.21,0.18,0.28,0.18,0.22,0.2,0.19,0.19,0.35,0.17,0.2,0.17,0.2,0.13,0.2,0.18,0.17,0.17,0.15,0.14,0.14,0.19,0.12,0.19,0.15,0.16,0.15,0.16,0.14,0.14,0.11,0.12,0.14,0.13,0.13,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.14,0.16,0.15,0.12,0.14,0.12,0.12,0.12,0.11,0.14,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.16,0.13,0.17,0.0,0.0,0.0,0.12,0.16,0.14,0.12,0.13,0.0,96.89
11/23/2021,7.42,7.0,4.32,2.29,2.65,2.4,1.47,1.51,2.66,1.28,1.29,1.06,1.81,1.17,1.03,1.08,0.91,0.88,0.81,0.7,0.81,0.92,0.59,0.91,0.62,0.73,0.65,0.54,0.78,0.68,0.66,0.63,0.62,0.6,0.63,0.62,0.66,0.66,0.68,0.74,0.52,0.55,0.64,0.65,0.48,0.65,0.6,0.42,0.45,0.49,0.46,0.45,0.47,0.44,0.39,0.36,0.5,0.49,0.48,0.35,0.45,0.4,0.37,0.33,0.41,0.33,0.37,0.34,0.38,0.31,0.48,0.38,0.38,0.35,0.38,0.28,0.38,0.32,0.43,0.29,0.31,0.23,0.24,0.41,0.2,0.24,0.34,0.22,0.23,0.25,0.24,0.32,0.3,0.27,0.31,0.25,0.24,0.27,0.24,0.23,0.28,0.19,0.24,0.23,0.22,0.21,0.24,0.3,0.18,0.17,0.2,0.19,0.22,0.25,0.2,0.19,0.22,0.2,0.21,0.2,0.19,0.22,0.17,0.22,0.17,0.23,0.28,0.21,0.18,0.28,0.18,0.22,0.2,0.19,0.19,0.35,0.17,0.2,0.17,0.2,0.13,0.2,0.18,0.17,0.17,0.15,0.14,0.14,0.19,0.12,0.19,0.15,0.16,0.15,0.16,0.14,0.14,0.11,0.12,0.14,0.13,0.13,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.14,0.16,0.15,0.12,0.14,0.12,0.12,0.12,0.11,0.14,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.16,0.13,0.17,0.0,0.0,0.0,0.12,0.16,0.14,0.12,0.13,0.0,96.89
11/24/2021,7.42,7.0,4.32,2.29,2.65,2.4,1.47,1.51,2.66,1.28,1.29,1.06,1.81,1.17,1.03,1.08,0.91,0.88,0.81,0.7,0.81,0.92,0.59,0.91,0.62,0.73,0.65,0.54,0.78,0.68,0.66,0.63,0.62,0.6,0.63,0.62,0.66,0.66,0.68,0.74,0.52,0.55,0.64,0.65,0.48,0.65,0.6,0.42,0.45,0.49,0.46,0.45,0.47,0.44,0.39,0.36,0.5,0.49,0.48,0.35,0.45,0.4,0.37,0.33,0.41,0.33,0.37,0.34,0.38,0.31,0.48,0.38,0.38,0.35,0.38,0.28,0.38,0.32,0.43,0.29,0.31,0.23,0.24,0.41,0.2,0.24,0.34,0.22,0.23,0.25,0.24,0.32,0.3,0.27,0.31,0.25,0.24,0.27,0.24,0.23,0.28,0.19,0.24,0.23,0.22,0.21,0.24,0.3,0.18,0.17,0.2,0.19,0.22,0.25,0.2,0.19,0.22,0.2,0.21,0.2,0.19,0.22,0.17,0.22,0.17,0.23,0.28,0.21,0.18,0.28,0.18,0.22,0.2,0.19,0.19,0.35,0.17,0.2,0.17,0.2,0.13,0.2,0.18,0.17,0.17,0.15,0.14,0.14,0.19,0.12,0.19,0.15,0.16,0.15,0.16,0.14,0.14,0.11,0.12,0.14,0.13,0.13,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.14,0.16,0.15,0.12,0.14,0.12,0.12,0.12,0.11,0.14,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.16,0.13,0.17,0.0,0.0,0.0,0.12,0.16,0.14,0.12,0.13,0.0,96.89
11/25/2021,7.42,7.0,4.32,2.29,2.65,2.4,1.47,1.51,2.66,1.28,1.29,1.06,1.81,1.17,1.03,1.08,0.91,0.88,0.81,0.7,0.81,0.92,0.59,0.91,0.62,0.73,0.65,0.54,0.78,0.68,0.66,0.63,0.62,0.6,0.63,0.62,0.66,0.66,0.68,0.74,0.52,0.55,0.64,0.65,0.48,0.65,0.6,0.42,0.45,0.49,0.46,0.45,0.47,0.44,0.39,0.36,0.5,0.49,0.48,0.35,0.45,0.4,0.37,0.33,0.41,0.33,0.37,0.34,0.38,0.31,0.48,0.38,0.38,0.35,0.38,0.28,0.38,0.32,0.43,0.29,0.31,0.23,0.24,0.41,0.2,0.24,0.34,0.22,0.23,0.25,0.24,0.32,0.3,0.27,0.31,0.25,0.24,0.27,0.24,0.23,0.28,0.19,0.24,0.23,0.22,0.21,0.24,0.3,0.18,0.17,0.2,0.19,0.22,0.25,0.2,0.19,0.22,0.2,0.21,0.2,0.19,0.22,0.17,0.22,0.17,0.23,0.28,0.21,0.18,0.28,0.18,0.22,0.2,0.19,0.19,0.35,0.17,0.2,0.17,0.2,0.13,0.2,0.18,0.17,0.17,0.15,0.14,0.14,0.19,0.12,0.19,0.15,0.16,0.15,0.16,0.14,0.14,0.11,0.12,0.14,0.13,0.13,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.14,0.16,0.15,0.12,0.14,0.12,0.12,0.12,0.11,0.14,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.16,0.13,0.17,0.0,0.0,0.0,0.12,0.16,0.14,0.12,0.13,0.0,96.89
11/26/2021,7.42,7.0,4.32,2.29,2.65,2.4,1.47,1.51,2.66,1.28,1.29,1.06,1.81,1.17,1.03,1.08,0.91,0.88,0.81,0.7,0.81,0.92,0.59,0.91,0.62,0.73,0.65,0.54,0.78,0.68,0.66,0.63,0.62,0.6,0.63,0.62,0.66,0.66,0.68,0.74,0.52,0.55,0.64,0.65,0.48,0.65,0.6,0.42,0.45,0.49,0.46,0.45,0.47,0.44,0.39,0.36,0.5,0.49,0.48,0.35,0.45,0.4,0.37,0.33,0.41,0.33,0.37,0.34,0.38,0.31,0.48,0.38,0.38,0.35,0.38,0.28,0.38,0.32,0.43,0.29,0.31,0.23,0.24,0.41,0.2,0.24,0.34,0.22,0.23,0.25,0.24,0.32,0.3,0.27,0.31,0.25,0.24,0.27,0.24,0.23,0.28,0.19,0.24,0.23,0.22,0.21,0.24,0.3,0.18,0.17,0.2,0.19,0.22,0.25,0.2,0.19,0.22,0.2,0.21,0.2,0.19,0.22,0.17,0.22,0.17,0.23,0.28,0.21,0.18,0.28,0.18,0.22,0.2,0.19,0.19,0.35,0.17,0.2,0.17,0.2,0.13,0.2,0.18,0.17,0.17,0.15,0.14,0.14,0.19,0.12,0.19,0.15,0.16,0.15,0.16,0.14,0.14,0.11,0.12,0.14,0.13,0.13,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.14,0.16,0.15,0.12,0.14,0.12,0.12,0.12,0.11,0.14,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.16,0.13,0.17,0.0,0.0,0.0,0.12,0.16,0.14,0.12,0.13,0.0,96.89
